,S_KP,S_KI,S_KD,T_KP,T_KI,T_KD,loss_T,loss_S
2767,0.0,0.0,0.2,0.7000000000000001,0.6000000000000001,0.7000000000000001,0.18448293154799233,0.0001327599225251598
2768,0.0,0.0,0.2,0.7000000000000001,0.6000000000000001,0.8,0.18471470846036586,0.0001327599225251598
2769,0.0,0.0,0.2,0.7000000000000001,0.6000000000000001,0.9,0.1847514811195399,0.0001327599225251598
2770,0.0,0.0,0.2,0.7000000000000001,0.7000000000000001,0.0,0.1834702687801041,0.0001327599225251598
2771,0.0,0.0,0.2,0.7000000000000001,0.7000000000000001,0.1,0.1835362119796808,0.0001327599225251598
2772,0.0,0.0,0.2,0.7000000000000001,0.7000000000000001,0.2,0.1835753662435774,0.0001327599225251598
2773,0.0,0.0,0.2,0.7000000000000001,0.7000000000000001,0.30000000000000004,0.18362513143403061,0.0001327599225251598
2774,0.0,0.0,0.2,0.7000000000000001,0.7000000000000001,0.4,0.18361514296907144,0.0001327599225251598
2775,0.0,0.0,0.2,0.7000000000000001,0.7000000000000001,0.5,0.1836832219072309,0.0001327599225251598
2776,0.0,0.0,0.2,0.7000000000000001,0.7000000000000001,0.6000000000000001,0.18386526085847635,0.0001327599225251598
2777,0.0,0.0,0.2,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.18414891903679528,0.0001327599225251598
2778,0.0,0.0,0.2,0.7000000000000001,0.7000000000000001,0.8,0.18454830170840492,0.0001327599225251598
2779,0.0,0.0,0.2,0.7000000000000001,0.7000000000000001,0.9,0.1847335206532643,0.0001327599225251598
2780,0.0,0.0,0.2,0.7000000000000001,0.8,0.0,0.18347965724030416,0.0001327599225251598
2781,0.0,0.0,0.2,0.7000000000000001,0.8,0.1,0.18355456425928882,0.0001327599225251598
2782,0.0,0.0,0.2,0.7000000000000001,0.8,0.2,0.1836046102033018,0.0001327599225251598
2783,0.0,0.0,0.2,0.7000000000000001,0.8,0.30000000000000004,0.18362672118196566,0.0001327599225251598
2784,0.0,0.0,0.2,0.7000000000000001,0.8,0.4,0.1836585159826817,0.0001327599225251598
2785,0.0,0.0,0.2,0.7000000000000001,0.8,0.5,0.183676001725838,0.0001327599225251598
2786,0.0,0.0,0.2,0.7000000000000001,0.8,0.6000000000000001,0.18374285671006274,0.0001327599225251598
2787,0.0,0.0,0.2,0.7000000000000001,0.8,0.7000000000000001,0.18393120826280368,0.0001327599225251598
2788,0.0,0.0,0.2,0.7000000000000001,0.8,0.8,0.18424912930502538,0.0001327599225251598
2789,0.0,0.0,0.2,0.7000000000000001,0.8,0.9,0.18461044546359084,0.0001327599225251598
2790,0.0,0.0,0.2,0.7000000000000001,0.9,0.0,0.18350785913139536,0.0001327599225251598
2791,0.0,0.0,0.2,0.7000000000000001,0.9,0.1,0.18357444041420318,0.0001327599225251598
2792,0.0,0.0,0.2,0.7000000000000001,0.9,0.2,0.18362301108497828,0.0001327599225251598
2793,0.0,0.0,0.2,0.7000000000000001,0.9,0.30000000000000004,0.1836236561231014,0.0001327599225251598
2794,0.0,0.0,0.2,0.7000000000000001,0.9,0.4,0.18367308632299087,0.0001327599225251598
2795,0.0,0.0,0.2,0.7000000000000001,0.9,0.5,0.18369297883318805,0.0001327599225251598
2796,0.0,0.0,0.2,0.7000000000000001,0.9,0.6000000000000001,0.18371684494914428,0.0001327599225251598
2797,0.0,0.0,0.2,0.7000000000000001,0.9,0.7000000000000001,0.1838226880265882,0.0001327599225251598
2798,0.0,0.0,0.2,0.7000000000000001,0.9,0.8,0.18398563078133634,0.0001327599225251598
2799,0.0,0.0,0.2,0.7000000000000001,0.9,0.9,0.18432576307615503,0.0001327599225251598
2800,0.0,0.0,0.2,0.8,0.0,0.0,0.1836427612474111,0.0001327599225251598
2801,0.0,0.0,0.2,0.8,0.0,0.1,0.18396357655435103,0.0001327599225251598
2802,0.0,0.0,0.2,0.8,0.0,0.2,0.18434217490605656,0.0001327599225251598
2803,0.0,0.0,0.2,0.8,0.0,0.30000000000000004,0.18455792100904903,0.0001327599225251598
2804,0.0,0.0,0.2,0.8,0.0,0.4,0.18482711208611755,0.0001327599225251598
2805,0.0,0.0,0.2,0.8,0.0,0.5,0.18488342411703534,0.0001327599225251598
2806,0.0,0.0,0.2,0.8,0.0,0.6000000000000001,0.18497744232827382,0.0001327599225251598
2807,0.0,0.0,0.2,0.8,0.0,0.7000000000000001,0.18519837342193912,0.0001327599225251598
2808,0.0,0.0,0.2,0.8,0.0,0.8,0.18563646288704147,0.0001327599225251598
2809,0.0,0.0,0.2,0.8,0.0,0.9,0.18593522670144932,0.0001327599225251598
2810,0.0,0.0,0.2,0.8,0.1,0.0,0.1835582241348329,0.0001327599225251598
2811,0.0,0.0,0.2,0.8,0.1,0.1,0.18377720804976425,0.0001327599225251598
2812,0.0,0.0,0.2,0.8,0.1,0.2,0.1841256286828273,0.0001327599225251598
2813,0.0,0.0,0.2,0.8,0.1,0.30000000000000004,0.1844467145209133,0.0001327599225251598
2814,0.0,0.0,0.2,0.8,0.1,0.4,0.18462537142748678,0.0001327599225251598
2815,0.0,0.0,0.2,0.8,0.1,0.5,0.18484709014434908,0.0001327599225251598
2816,0.0,0.0,0.2,0.8,0.1,0.6000000000000001,0.185029420729193,0.0001327599225251598
2817,0.0,0.0,0.2,0.8,0.1,0.7000000000000001,0.1848446763215618,0.0001327599225251598
2818,0.0,0.0,0.2,0.8,0.1,0.8,0.18481391918884824,0.0001327599225251598
2819,0.0,0.0,0.2,0.8,0.1,0.9,0.18516545861021266,0.0001327599225251598
2820,0.0,0.0,0.2,0.8,0.2,0.0,0.18351694769968024,0.0001327599225251598
2821,0.0,0.0,0.2,0.8,0.2,0.1,0.18364440338373952,0.0001327599225251598
2822,0.0,0.0,0.2,0.8,0.2,0.2,0.18388394783316434,0.0001327599225251598
2823,0.0,0.0,0.2,0.8,0.2,0.30000000000000004,0.18424856136108428,0.0001327599225251598
2824,0.0,0.0,0.2,0.8,0.2,0.4,0.18453268522937527,0.0001327599225251598
2825,0.0,0.0,0.2,0.8,0.2,0.5,0.18465838424114575,0.0001327599225251598
2826,0.0,0.0,0.2,0.8,0.2,0.6000000000000001,0.18485958564238084,0.0001327599225251598
2827,0.0,0.0,0.2,0.8,0.2,0.7000000000000001,0.18506350951994088,0.0001327599225251598
2828,0.0,0.0,0.2,0.8,0.2,0.8,0.184980827900084,0.0001327599225251598
2829,0.0,0.0,0.2,0.8,0.2,0.9,0.1846571754506119,0.0001327599225251598
2830,0.0,0.0,0.2,0.8,0.30000000000000004,0.0,0.18351919408641099,0.0001327599225251598
2831,0.0,0.0,0.2,0.8,0.30000000000000004,0.1,0.18359783022876827,0.0001327599225251598
2832,0.0,0.0,0.2,0.8,0.30000000000000004,0.2,0.18371744839050505,0.0001327599225251598
2833,0.0,0.0,0.2,0.8,0.30000000000000004,0.30000000000000004,0.18397652568470788,0.0001327599225251598
2834,0.0,0.0,0.2,0.8,0.30000000000000004,0.4,0.18435745309309481,0.0001327599225251598
2835,0.0,0.0,0.2,0.8,0.30000000000000004,0.5,0.18461697449510964,0.0001327599225251598
2836,0.0,0.0,0.2,0.8,0.30000000000000004,0.6000000000000001,0.1846692001161873,0.0001327599225251598
2837,0.0,0.0,0.2,0.8,0.30000000000000004,0.7000000000000001,0.1848331430299178,0.0001327599225251598
2838,0.0,0.0,0.2,0.8,0.30000000000000004,0.8,0.18507099220505796,0.0001327599225251598
2839,0.0,0.0,0.2,0.8,0.30000000000000004,0.9,0.185068481380894,0.0001327599225251598
2840,0.0,0.0,0.2,0.8,0.4,0.0,0.18353037727831653,0.0001327599225251598
2841,0.0,0.0,0.2,0.8,0.4,0.1,0.18359302318304874,0.0001327599225251598
2842,0.0,0.0,0.2,0.8,0.4,0.2,0.18367922614101942,0.0001327599225251598
2843,0.0,0.0,0.2,0.8,0.4,0.30000000000000004,0.1838078361377811,0.0001327599225251598
2844,0.0,0.0,0.2,0.8,0.4,0.4,0.18404858234787114,0.0001327599225251598
2845,0.0,0.0,0.2,0.8,0.4,0.5,0.1844343450451286,0.0001327599225251598
2846,0.0,0.0,0.2,0.8,0.4,0.6000000000000001,0.1846739294755942,0.0001327599225251598
2847,0.0,0.0,0.2,0.8,0.4,0.7000000000000001,0.18471444127381859,0.0001327599225251598
2848,0.0,0.0,0.2,0.8,0.4,0.8,0.18483147410696102,0.0001327599225251598
2849,0.0,0.0,0.2,0.8,0.4,0.9,0.18501804386056886,0.0001327599225251598
2850,0.0,0.0,0.2,0.8,0.5,0.0,0.18353514158222817,0.0001327599225251598
2851,0.0,0.0,0.2,0.8,0.5,0.1,0.18359929487060914,0.0001327599225251598
2852,0.0,0.0,0.2,0.8,0.5,0.2,0.18363234872629383,0.0001327599225251598
2853,0.0,0.0,0.2,0.8,0.5,0.30000000000000004,0.18371877456196464,0.0001327599225251598
2854,0.0,0.0,0.2,0.8,0.5,0.4,0.18387532402986667,0.0001327599225251598
2855,0.0,0.0,0.2,0.8,0.5,0.5,0.18413242064269514,0.0001327599225251598
2856,0.0,0.0,0.2,0.8,0.5,0.6000000000000001,0.18449456860726174,0.0001327599225251598
2857,0.0,0.0,0.2,0.8,0.5,0.7000000000000001,0.18471075982544022,0.0001327599225251598
2858,0.0,0.0,0.2,0.8,0.5,0.8,0.18473582895633178,0.0001327599225251598
2859,0.0,0.0,0.2,0.8,0.5,0.9,0.18480953702475658,0.0001327599225251598
2860,0.0,0.0,0.2,0.8,0.6000000000000001,0.0,0.183543512206316,0.0001327599225251598
2861,0.0,0.0,0.2,0.8,0.6000000000000001,0.1,0.18360123706605935,0.0001327599225251598
2862,0.0,0.0,0.2,0.8,0.6000000000000001,0.2,0.18365450701670633,0.0001327599225251598
2863,0.0,0.0,0.2,0.8,0.6000000000000001,0.30000000000000004,0.1836929911627422,0.0001327599225251598
2864,0.0,0.0,0.2,0.8,0.6000000000000001,0.4,0.1837760386817348,0.0001327599225251598
2865,0.0,0.0,0.2,0.8,0.6000000000000001,0.5,0.1839363298191048,0.0001327599225251598
2866,0.0,0.0,0.2,0.8,0.6000000000000001,0.6000000000000001,0.1842280405788971,0.0001327599225251598
2867,0.0,0.0,0.2,0.8,0.6000000000000001,0.7000000000000001,0.1845604405175182,0.0001327599225251598
2868,0.0,0.0,0.2,0.8,0.6000000000000001,0.8,0.18472616882255405,0.0001327599225251598
2869,0.0,0.0,0.2,0.8,0.6000000000000001,0.9,0.1847753548068702,0.0001327599225251598
2870,0.0,0.0,0.2,0.8,0.7000000000000001,0.0,0.1835479730400888,0.0001327599225251598
2871,0.0,0.0,0.2,0.8,0.7000000000000001,0.1,0.18360581855726732,0.0001327599225251598
2872,0.0,0.0,0.2,0.8,0.7000000000000001,0.2,0.18365552243735425,0.0001327599225251598
2873,0.0,0.0,0.2,0.8,0.7000000000000001,0.30000000000000004,0.18369252658400537,0.0001327599225251598
2874,0.0,0.0,0.2,0.8,0.7000000000000001,0.4,0.1837353578176827,0.0001327599225251598
2875,0.0,0.0,0.2,0.8,0.7000000000000001,0.5,0.18385191301310022,0.0001327599225251598
2876,0.0,0.0,0.2,0.8,0.7000000000000001,0.6000000000000001,0.18398946586488207,0.0001327599225251598
2877,0.0,0.0,0.2,0.8,0.7000000000000001,0.7000000000000001,0.18431124939672694,0.0001327599225251598
2878,0.0,0.0,0.2,0.8,0.7000000000000001,0.8,0.18462146903272328,0.0001327599225251598
2879,0.0,0.0,0.2,0.8,0.7000000000000001,0.9,0.1847456523333659,0.0001327599225251598
2880,0.0,0.0,0.2,0.8,0.8,0.0,0.18357261450493403,0.0001327599225251598
2881,0.0,0.0,0.2,0.8,0.8,0.1,0.18363005685223036,0.0001327599225251598
2882,0.0,0.0,0.2,0.8,0.8,0.2,0.183645150357154,0.0001327599225251598
2883,0.0,0.0,0.2,0.8,0.8,0.30000000000000004,0.18368944663070366,0.0001327599225251598
2884,0.0,0.0,0.2,0.8,0.8,0.4,0.18373852824729728,0.0001327599225251598
2885,0.0,0.0,0.2,0.8,0.8,0.5,0.18378893875126373,0.0001327599225251598
2886,0.0,0.0,0.2,0.8,0.8,0.6000000000000001,0.18390107677940856,0.0001327599225251598
2887,0.0,0.0,0.2,0.8,0.8,0.7000000000000001,0.18404022203897358,0.0001327599225251598
2888,0.0,0.0,0.2,0.8,0.8,0.8,0.18436556387117306,0.0001327599225251598
2889,0.0,0.0,0.2,0.8,0.8,0.9,0.184665216845129,0.0001327599225251598
2890,0.0,0.0,0.2,0.8,0.9,0.0,0.18357470535841913,0.0001327599225251598
2891,0.0,0.0,0.2,0.8,0.9,0.1,0.18363842004516912,0.0001327599225251598
2892,0.0,0.0,0.2,0.8,0.9,0.2,0.1836657389665813,0.0001327599225251598
2893,0.0,0.0,0.2,0.8,0.9,0.30000000000000004,0.18370126069020615,0.0001327599225251598
2894,0.0,0.0,0.2,0.8,0.9,0.4,0.18372487709996013,0.0001327599225251598
2895,0.0,0.0,0.2,0.8,0.9,0.5,0.18375485629212174,0.0001327599225251598
2896,0.0,0.0,0.2,0.8,0.9,0.6000000000000001,0.18385747817146636,0.0001327599225251598
2897,0.0,0.0,0.2,0.8,0.9,0.7000000000000001,0.18394281849280514,0.0001327599225251598
2898,0.0,0.0,0.2,0.8,0.9,0.8,0.18410267628342547,0.0001327599225251598
2899,0.0,0.0,0.2,0.8,0.9,0.9,0.1844199718210804,0.0001327599225251598
2900,0.0,0.0,0.2,0.9,0.0,0.0,0.18386531365345737,0.0001327599225251598
2901,0.0,0.0,0.2,0.9,0.0,0.1,0.18414401285541648,0.0001327599225251598
2902,0.0,0.0,0.2,0.9,0.0,0.2,0.18441850494299214,0.0001327599225251598
2903,0.0,0.0,0.2,0.9,0.0,0.30000000000000004,0.18461592445786643,0.0001327599225251598
2904,0.0,0.0,0.2,0.9,0.0,0.4,0.1848347776058222,0.0001327599225251598
2905,0.0,0.0,0.2,0.9,0.0,0.5,0.18501798167484065,0.0001327599225251598
2906,0.0,0.0,0.2,0.9,0.0,0.6000000000000001,0.18498491172283815,0.0001327599225251598
2907,0.0,0.0,0.2,0.9,0.0,0.7000000000000001,0.18516548263114005,0.0001327599225251598
2908,0.0,0.0,0.2,0.9,0.0,0.8,0.1855005626114999,0.0001327599225251598
2909,0.0,0.0,0.2,0.9,0.0,0.9,0.18577854751133402,0.0001327599225251598
2910,0.0,0.0,0.2,0.9,0.1,0.0,0.18376109331839724,0.0001327599225251598
2911,0.0,0.0,0.2,0.9,0.1,0.1,0.18396782994987232,0.0001327599225251598
2912,0.0,0.0,0.2,0.9,0.1,0.2,0.18427738410908642,0.0001327599225251598
2913,0.0,0.0,0.2,0.9,0.1,0.30000000000000004,0.1845145000926358,0.0001327599225251598
2914,0.0,0.0,0.2,0.9,0.1,0.4,0.1846475796750038,0.0001327599225251598
2915,0.0,0.0,0.2,0.9,0.1,0.5,0.1848651521071873,0.0001327599225251598
2916,0.0,0.0,0.2,0.9,0.1,0.6000000000000001,0.1850543240503605,0.0001327599225251598
2917,0.0,0.0,0.2,0.9,0.1,0.7000000000000001,0.1850202839558869,0.0001327599225251598
2918,0.0,0.0,0.2,0.9,0.1,0.8,0.1849626898323568,0.0001327599225251598
2919,0.0,0.0,0.2,0.9,0.1,0.9,0.1850062272320538,0.0001327599225251598
2920,0.0,0.0,0.2,0.9,0.2,0.0,0.18369902594343776,0.0001327599225251598
2921,0.0,0.0,0.2,0.9,0.2,0.1,0.18382736611613276,0.0001327599225251598
2922,0.0,0.0,0.2,0.9,0.2,0.2,0.18404235011917597,0.0001327599225251598
2923,0.0,0.0,0.2,0.9,0.2,0.30000000000000004,0.18435322703922125,0.0001327599225251598
2924,0.0,0.0,0.2,0.9,0.2,0.4,0.18458490432708716,0.0001327599225251598
2925,0.0,0.0,0.2,0.9,0.2,0.5,0.18467243848878792,0.0001327599225251598
2926,0.0,0.0,0.2,0.9,0.2,0.6000000000000001,0.1848693747725879,0.0001327599225251598
2927,0.0,0.0,0.2,0.9,0.2,0.7000000000000001,0.18506777338620614,0.0001327599225251598
2928,0.0,0.0,0.2,0.9,0.2,0.8,0.18515636122762774,0.0001327599225251598
2929,0.0,0.0,0.2,0.9,0.2,0.9,0.18488513808599236,0.0001327599225251598
2930,0.0,0.0,0.2,0.9,0.30000000000000004,0.0,0.18365293226301005,0.0001327599225251598
2931,0.0,0.0,0.2,0.9,0.30000000000000004,0.1,0.18375866970853022,0.0001327599225251598
2932,0.0,0.0,0.2,0.9,0.30000000000000004,0.2,0.18389108652955746,0.0001327599225251598
2933,0.0,0.0,0.2,0.9,0.30000000000000004,0.30000000000000004,0.1841215979853767,0.0001327599225251598
2934,0.0,0.0,0.2,0.9,0.30000000000000004,0.4,0.1844299659576402,0.0001327599225251598
2935,0.0,0.0,0.2,0.9,0.30000000000000004,0.5,0.18465528751997465,0.0001327599225251598
2936,0.0,0.0,0.2,0.9,0.30000000000000004,0.6000000000000001,0.18469549038734842,0.0001327599225251598
2937,0.0,0.0,0.2,0.9,0.30000000000000004,0.7000000000000001,0.18483948020276447,0.0001327599225251598
2938,0.0,0.0,0.2,0.9,0.30000000000000004,0.8,0.18506346135032142,0.0001327599225251598
2939,0.0,0.0,0.2,0.9,0.30000000000000004,0.9,0.18517949922671414,0.0001327599225251598
2940,0.0,0.0,0.2,0.9,0.4,0.0,0.18364720696391426,0.0001327599225251598
2941,0.0,0.0,0.2,0.9,0.4,0.1,0.183713358354884,0.0001327599225251598
2942,0.0,0.0,0.2,0.9,0.4,0.2,0.18381488524063477,0.0001327599225251598
2943,0.0,0.0,0.2,0.9,0.4,0.30000000000000004,0.18394715076049997,0.0001327599225251598
2944,0.0,0.0,0.2,0.9,0.4,0.4,0.18420326137462367,0.0001327599225251598
2945,0.0,0.0,0.2,0.9,0.4,0.5,0.18450861760405066,0.0001327599225251598
2946,0.0,0.0,0.2,0.9,0.4,0.6000000000000001,0.18469526955705318,0.0001327599225251598
2947,0.0,0.0,0.2,0.9,0.4,0.7000000000000001,0.18473001425387828,0.0001327599225251598
2948,0.0,0.0,0.2,0.9,0.4,0.8,0.1848266412959922,0.0001327599225251598
2949,0.0,0.0,0.2,0.9,0.4,0.9,0.1850082127202804,0.0001327599225251598
2950,0.0,0.0,0.2,0.9,0.5,0.0,0.18362972306656722,0.0001327599225251598
2951,0.0,0.0,0.2,0.9,0.5,0.1,0.1836924857352359,0.0001327599225251598
2952,0.0,0.0,0.2,0.9,0.5,0.2,0.18375724221303935,0.0001327599225251598
2953,0.0,0.0,0.2,0.9,0.5,0.30000000000000004,0.1838679078715651,0.0001327599225251598
2954,0.0,0.0,0.2,0.9,0.5,0.4,0.18399896945667676,0.0001327599225251598
2955,0.0,0.0,0.2,0.9,0.5,0.5,0.18427860550875463,0.0001327599225251598
2956,0.0,0.0,0.2,0.9,0.5,0.6000000000000001,0.1845749912941461,0.0001327599225251598
2957,0.0,0.0,0.2,0.9,0.5,0.7000000000000001,0.18472212703618385,0.0001327599225251598
2958,0.0,0.0,0.2,0.9,0.5,0.8,0.18475546770030782,0.0001327599225251598
2959,0.0,0.0,0.2,0.9,0.5,0.9,0.18481872613859052,0.0001327599225251598
2960,0.0,0.0,0.2,0.9,0.6000000000000001,0.0,0.18362713879463094,0.0001327599225251598
2961,0.0,0.0,0.2,0.9,0.6000000000000001,0.1,0.18368984290032794,0.0001327599225251598
2962,0.0,0.0,0.2,0.9,0.6000000000000001,0.2,0.18375060223105877,0.0001327599225251598
2963,0.0,0.0,0.2,0.9,0.6000000000000001,0.30000000000000004,0.18381078432862027,0.0001327599225251598
2964,0.0,0.0,0.2,0.9,0.6000000000000001,0.4,0.1839144412624405,0.0001327599225251598
2965,0.0,0.0,0.2,0.9,0.6000000000000001,0.5,0.18404511110817315,0.0001327599225251598
2966,0.0,0.0,0.2,0.9,0.6000000000000001,0.6000000000000001,0.18435478465712654,0.0001327599225251598
2967,0.0,0.0,0.2,0.9,0.6000000000000001,0.7000000000000001,0.18463489805731156,0.0001327599225251598
2968,0.0,0.0,0.2,0.9,0.6000000000000001,0.8,0.1847382073917164,0.0001327599225251598
2969,0.0,0.0,0.2,0.9,0.6000000000000001,0.9,0.18479994654591572,0.0001327599225251598
2970,0.0,0.0,0.2,0.9,0.7000000000000001,0.0,0.1836457037157485,0.0001327599225251598
2971,0.0,0.0,0.2,0.9,0.7000000000000001,0.1,0.18368675640633345,0.0001327599225251598
2972,0.0,0.0,0.2,0.9,0.7000000000000001,0.2,0.18372699298517192,0.0001327599225251598
2973,0.0,0.0,0.2,0.9,0.7000000000000001,0.30000000000000004,0.18377731172415943,0.0001327599225251598
2974,0.0,0.0,0.2,0.9,0.7000000000000001,0.4,0.1838782095160955,0.0001327599225251598
2975,0.0,0.0,0.2,0.9,0.7000000000000001,0.5,0.18395237761423727,0.0001327599225251598
2976,0.0,0.0,0.2,0.9,0.7000000000000001,0.6000000000000001,0.18410295090387885,0.0001327599225251598
2977,0.0,0.0,0.2,0.9,0.7000000000000001,0.7000000000000001,0.18439655352212875,0.0001327599225251598
2978,0.0,0.0,0.2,0.9,0.7000000000000001,0.8,0.18466561202802453,0.0001327599225251598
2979,0.0,0.0,0.2,0.9,0.7000000000000001,0.9,0.18475836222688796,0.0001327599225251598
2980,0.0,0.0,0.2,0.9,0.8,0.0,0.1836450467926976,0.0001327599225251598
2981,0.0,0.0,0.2,0.9,0.8,0.1,0.18367682316685396,0.0001327599225251598
2982,0.0,0.0,0.2,0.9,0.8,0.2,0.18372957323523129,0.0001327599225251598
2983,0.0,0.0,0.2,0.9,0.8,0.30000000000000004,0.18378046832177933,0.0001327599225251598
2984,0.0,0.0,0.2,0.9,0.8,0.4,0.18379866402994943,0.0001327599225251598
2985,0.0,0.0,0.2,0.9,0.8,0.5,0.18393174971884965,0.0001327599225251598
2986,0.0,0.0,0.2,0.9,0.8,0.6000000000000001,0.18400263656650914,0.0001327599225251598
2987,0.0,0.0,0.2,0.9,0.8,0.7000000000000001,0.18417248824540888,0.0001327599225251598
2988,0.0,0.0,0.2,0.9,0.8,0.8,0.18443238063306067,0.0001327599225251598
2989,0.0,0.0,0.2,0.9,0.8,0.9,0.1846917202700303,0.0001327599225251598
2990,0.0,0.0,0.2,0.9,0.9,0.0,0.1836523416020051,0.0001327599225251598
2991,0.0,0.0,0.2,0.9,0.9,0.1,0.18367594974180582,0.0001327599225251598
2992,0.0,0.0,0.2,0.9,0.9,0.2,0.18372576185041406,0.0001327599225251598
2993,0.0,0.0,0.2,0.9,0.9,0.30000000000000004,0.18375318437830485,0.0001327599225251598
2994,0.0,0.0,0.2,0.9,0.9,0.4,0.1838177570569788,0.0001327599225251598
2995,0.0,0.0,0.2,0.9,0.9,0.5,0.1838366487519594,0.0001327599225251598
2996,0.0,0.0,0.2,0.9,0.9,0.6000000000000001,0.1839735588718201,0.0001327599225251598
2997,0.0,0.0,0.2,0.9,0.9,0.7000000000000001,0.18402986579737934,0.0001327599225251598
2998,0.0,0.0,0.2,0.9,0.9,0.8,0.18424560148593191,0.0001327599225251598
2999,0.0,0.0,0.2,0.9,0.9,0.9,0.18447307145626576,0.0001327599225251598
3000,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.09978143624785307,0.0002986971375732905
3001,0.0,0.0,0.30000000000000004,0.0,0.0,0.1,0.0937134554329954,0.0002986971375732905
3002,0.0,0.0,0.30000000000000004,0.0,0.0,0.2,0.09295979147757932,0.0002986971375732905
3003,0.0,0.0,0.30000000000000004,0.0,0.0,0.30000000000000004,0.09650583038711028,0.0002986971375732905
3004,0.0,0.0,0.30000000000000004,0.0,0.0,0.4,0.09789037526817759,0.0002986971375732905
3005,0.0,0.0,0.30000000000000004,0.0,0.0,0.5,0.0975257452809877,0.0002986971375732905
3006,0.0,0.0,0.30000000000000004,0.0,0.0,0.6000000000000001,0.0971995429266761,0.0002986971375732905
3007,0.0,0.0,0.30000000000000004,0.0,0.0,0.7000000000000001,0.09687545839224926,0.0002986971375732905
3008,0.0,0.0,0.30000000000000004,0.0,0.0,0.8,0.09632026360133983,0.0002986971375732905
3009,0.0,0.0,0.30000000000000004,0.0,0.0,0.9,0.09575826753418078,0.0002986971375732905
3010,0.0,0.0,0.30000000000000004,0.0,0.1,0.0,0.01455121544280266,0.0002986971375732905
3011,0.0,0.0,0.30000000000000004,0.0,0.1,0.1,0.013134125278433119,0.0002986971375732905
3012,0.0,0.0,0.30000000000000004,0.0,0.1,0.2,0.01014052538725392,0.0002986971375732905
3013,0.0,0.0,0.30000000000000004,0.0,0.1,0.30000000000000004,0.010513091841732117,0.0002986971375732905
3014,0.0,0.0,0.30000000000000004,0.0,0.1,0.4,0.01433946927225228,0.0002986971375732905
3015,0.0,0.0,0.30000000000000004,0.0,0.1,0.5,0.017915576913216,0.0002986971375732905
3016,0.0,0.0,0.30000000000000004,0.0,0.1,0.6000000000000001,0.019542788154029225,0.0002986971375732905
3017,0.0,0.0,0.30000000000000004,0.0,0.1,0.7000000000000001,0.020621787882939772,0.0002986971375732905
3018,0.0,0.0,0.30000000000000004,0.0,0.1,0.8,0.02150440971627305,0.0002986971375732905
3019,0.0,0.0,0.30000000000000004,0.0,0.1,0.9,0.02218916421176153,0.0002986971375732905
3020,0.0,0.0,0.30000000000000004,0.0,0.2,0.0,0.023313908708696558,0.0002986971375732905
3021,0.0,0.0,0.30000000000000004,0.0,0.2,0.1,0.022908621387043065,0.0002986971375732905
3022,0.0,0.0,0.30000000000000004,0.0,0.2,0.2,0.02154881978359103,0.0002986971375732905
3023,0.0,0.0,0.30000000000000004,0.0,0.2,0.30000000000000004,0.020614363934022637,0.0002986971375732905
3024,0.0,0.0,0.30000000000000004,0.0,0.2,0.4,0.021352383242900813,0.0002986971375732905
3025,0.0,0.0,0.30000000000000004,0.0,0.2,0.5,0.02407300021765946,0.0002986971375732905
3026,0.0,0.0,0.30000000000000004,0.0,0.2,0.6000000000000001,0.027943842118140532,0.0002986971375732905
3027,0.0,0.0,0.30000000000000004,0.0,0.2,0.7000000000000001,0.03064310987080226,0.0002986971375732905
3028,0.0,0.0,0.30000000000000004,0.0,0.2,0.8,0.03218510348287264,0.0002986971375732905
3029,0.0,0.0,0.30000000000000004,0.0,0.2,0.9,0.03339433802563776,0.0002986971375732905
3030,0.0,0.0,0.30000000000000004,0.0,0.30000000000000004,0.0,0.12606952583543873,0.0002986971375732905
3031,0.0,0.0,0.30000000000000004,0.0,0.30000000000000004,0.1,0.12602892725285714,0.0002986971375732905
3032,0.0,0.0,0.30000000000000004,0.0,0.30000000000000004,0.2,0.1255728801593375,0.0002986971375732905
3033,0.0,0.0,0.30000000000000004,0.0,0.30000000000000004,0.30000000000000004,0.12502552957345622,0.0002986971375732905
3034,0.0,0.0,0.30000000000000004,0.0,0.30000000000000004,0.4,0.12554102419673868,0.0002986971375732905
3035,0.0,0.0,0.30000000000000004,0.0,0.30000000000000004,0.5,0.1264496976831636,0.0002986971375732905
3036,0.0,0.0,0.30000000000000004,0.0,0.30000000000000004,0.6000000000000001,0.1281180541969218,0.0002986971375732905
3037,0.0,0.0,0.30000000000000004,0.0,0.30000000000000004,0.7000000000000001,0.13073208456363072,0.0002986971375732905
3038,0.0,0.0,0.30000000000000004,0.0,0.30000000000000004,0.8,0.13277759922370683,0.0002986971375732905
3039,0.0,0.0,0.30000000000000004,0.0,0.30000000000000004,0.9,0.13392716057378354,0.0002986971375732905
3040,0.0,0.0,0.30000000000000004,0.0,0.4,0.0,0.18099393939195335,0.0002986971375732905
3041,0.0,0.0,0.30000000000000004,0.0,0.4,0.1,0.1807557571233872,0.0002986971375732905
3042,0.0,0.0,0.30000000000000004,0.0,0.4,0.2,0.18024386524685002,0.0002986971375732905
3043,0.0,0.0,0.30000000000000004,0.0,0.4,0.30000000000000004,0.1795192365679892,0.0002986971375732905
